0.001617, 0.001608
0.001853, 0.001810
0.001572, 0.001531
0.001772, 0.001754
0.003961, 0.002692
0.003099, 0.001889
0.001712, 0.001698
0.001642, 0.001631
0.003279, 0.002157
0.002536, 0.001423
0.001667, 0.001634
0.001551, 0.001527
0.001631, 0.001612
0.001524, 0.001509
0.002584, 0.001337
0.001747, 0.001736
0.002614, 0.001349
0.001506, 0.001496
0.001740, 0.001723
0.003211, 0.002055
0.002013, 0.001611
0.001744, 0.001577
0.001694, 0.001685
0.001555, 0.001535
0.001628, 0.001603
0.003354, 0.003202
0.003599, 0.002194
0.003285, 0.002153
0.001891, 0.001857
0.003092, 0.001925
0.003268, 0.002022
0.002127, 0.001761
0.001862, 0.001519
0.001843, 0.001761
0.001650, 0.001640
0.001549, 0.001534
0.003329, 0.002147
0.003325, 0.002120
0.003517, 0.002301
0.003230, 0.002154
0.001717, 0.001708
0.003186, 0.003071
0.002716, 0.001504
0.001568, 0.001558
0.001656, 0.001647
0.003606, 0.002494
0.001929, 0.001906
0.003399, 0.002145
0.003262, 0.002109
0.003284, 0.002238
0.003026, 0.002033
0.003033, 0.001921
0.003031, 0.002089
0.003045, 0.002060
0.003140, 0.002236
0.001527, 0.001501
0.001586, 0.001564
0.002918, 0.002677
0.002439, 0.002342
0.003016, 0.002699
0.002586, 0.001408
0.001564, 0.001544
0.001683, 0.001653
0.001563, 0.001531
0.003258, 0.001954
0.002496, 0.001384
0.001641, 0.001621
0.005938, 0.005880
0.001848, 0.001837
0.001587, 0.001570
0.001519, 0.001508
0.001853, 0.001839
0.001547, 0.001518
0.001576, 0.001565
0.001570, 0.001557
0.001929, 0.001857
0.003252, 0.002054
0.002240, 0.001389
0.001622, 0.001614
0.002666, 0.002643
0.002534, 0.002461
0.003671, 0.002497
0.003728, 0.002549
0.003563, 0.002787
0.003719, 0.002516
0.003998, 0.002879
0.004169, 0.002925
0.005697, 0.002736
0.005324, 0.004030
0.004587, 0.003069
0.003814, 0.002552
0.004257, 0.003084
0.003683, 0.002523
0.004164, 0.002826
0.004821, 0.003092
0.004576, 0.002912
0.004554, 0.003239
0.003966, 0.002670
0.003776, 0.002628
0.003645, 0.002687
0.003993, 0.002786
0.004074, 0.002818
0.004415, 0.002785
0.003655, 0.002492
0.003979, 0.002799
0.003624, 0.002510
0.003881, 0.002630
0.003820, 0.002690
0.003656, 0.002585
0.005266, 0.004053
0.004361, 0.003084
0.003765, 0.002577
0.004893, 0.002688
0.003650, 0.002491
0.004043, 0.002821
0.003563, 0.002765
0.004206, 0.003043
0.007475, 0.004725
0.005671, 0.003278
0.004001, 0.002679
0.004211, 0.002956
0.003690, 0.002420
0.003591, 0.002403
0.010778, 0.006265
0.003862, 0.002635
0.004830, 0.002504
0.004078, 0.002836
0.003670, 0.002505
0.004191, 0.002994
0.003726, 0.002621
0.006868, 0.003412
0.005744, 0.003807
0.003860, 0.002587
0.003709, 0.002634
0.005368, 0.003817
0.003731, 0.002536
0.001568, 0.001546
0.005688, 0.004302
0.002631, 0.001406
0.001777, 0.001746
0.002012, 0.001952
0.001701, 0.001685
0.001713, 0.001687
0.003086, 0.002971
0.003215, 0.003099
0.004304, 0.002594
0.003871, 0.002693
0.004893, 0.003727
0.005348, 0.002772
0.003781, 0.002215
0.002423, 0.001308
0.001961, 0.001492
0.001543, 0.001527
0.001713, 0.001692
0.001994, 0.001984
0.001818, 0.001796
0.001604, 0.001589
0.001539, 0.001522
0.006166, 0.005116
0.003857, 0.002679
0.003674, 0.002481
0.003649, 0.002458
0.003699, 0.002620
0.003553, 0.002666
0.003858, 0.002673
0.003627, 0.002522
0.005476, 0.004095
0.004278, 0.002989
0.006431, 0.004705
0.001730, 0.001690
0.001661, 0.001646
0.001728, 0.001702
0.002063, 0.001974
0.001569, 0.001562
0.001774, 0.001703
0.001634, 0.001615
0.003347, 0.003284
0.006804, 0.003029
0.003743, 0.002552
0.003863, 0.002654
0.003733, 0.002639
0.003834, 0.002626
0.003799, 0.002630
0.003825, 0.002709
0.004915, 0.002776
0.004645, 0.003420
0.004183, 0.002971
0.003703, 0.002531
0.003490, 0.003228
0.002202, 0.002175
0.001628, 0.001608
0.001523, 0.001503
0.001508, 0.001501
0.003111, 0.003053
0.002472, 0.002399
0.003307, 0.002137
0.002520, 0.001554
0.001696, 0.001680
0.001651, 0.001579
0.001805, 0.001426
0.001827, 0.001714
0.002214, 0.001376
0.001591, 0.001581
0.002075, 0.002048
0.001864, 0.001851
0.001542, 0.001530
0.004748, 0.003556
0.003653, 0.002542
0.005196, 0.003984
0.002472, 0.001455
0.001773, 0.001756
0.001525, 0.001509
0.001921, 0.001866
0.001800, 0.001613
0.001486, 0.001472
0.001485, 0.001459
0.001736, 0.001643
0.002789, 0.002750
0.004399, 0.003075
0.003887, 0.002643
0.003473, 0.002236
0.001643, 0.001626
0.001818, 0.001801
0.001590, 0.001574
0.002413, 0.002365
0.001755, 0.001728
0.001857, 0.001832
0.001542, 0.001520
0.001698, 0.001683
0.003492, 0.003443
0.003273, 0.002093
0.002097, 0.001535
0.001592, 0.001583
0.002098, 0.001408
0.001547, 0.001537
0.002176, 0.002129
0.001946, 0.001937
0.001557, 0.001524
0.001587, 0.001534
0.001546, 0.001536
0.002712, 0.002691
0.001756, 0.001612
0.004151, 0.002875
0.003201, 0.002039
0.001593, 0.001578
0.001672, 0.001657
0.001511, 0.001502
0.002264, 0.002056
0.001653, 0.001637
0.001665, 0.001655
0.001547, 0.001524
0.001763, 0.001749
0.002681, 0.002660
0.002517, 0.001364
0.003332, 0.002147
0.003875, 0.002622
0.002583, 0.001399
0.001765, 0.001755
0.002497, 0.002482
0.001993, 0.001971
0.001981, 0.001831
0.002463, 0.001461
0.001916, 0.001902
0.001818, 0.001805
0.004372, 0.003200
0.003701, 0.002365
0.003997, 0.002788
0.003457, 0.002211
0.002205, 0.001410
0.001875, 0.001832
0.001658, 0.001644
0.001639, 0.001616
0.001756, 0.001610
0.002352, 0.002275
0.001622, 0.001613
0.001879, 0.001867
0.001606, 0.001594
0.004038, 0.002733
0.001674, 0.001615
0.002793, 0.002771
0.003650, 0.002338
0.002305, 0.002265
0.001621, 0.001588
0.001726, 0.001718
0.002138, 0.002119
0.001626, 0.001610
0.002042, 0.002032
0.001763, 0.001745
0.001551, 0.001537
0.003333, 0.003282
0.004163, 0.002895
0.003444, 0.002237
0.002250, 0.001603
0.001744, 0.001718
0.001699, 0.001674
0.002449, 0.002382
0.001689, 0.001667
0.001681, 0.001664
0.001940, 0.001931
0.001784, 0.001771
0.001714, 0.001675
0.001875, 0.001832
0.003645, 0.002371
0.003736, 0.002492
0.001682, 0.001663
0.002706, 0.002689
0.002147, 0.002130
0.002407, 0.002343
0.001788, 0.001777
0.004294, 0.004255
0.005224, 0.003660
0.007359, 0.006013
0.003766, 0.002457
0.002781, 0.001489
0.002181, 0.001699
0.001722, 0.001680
0.001739, 0.001713
0.001722, 0.001704
0.002266, 0.002234
0.002035, 0.002005
0.004272, 0.003010
0.004596, 0.003229
0.002914, 0.001595
0.001891, 0.001842
0.001820, 0.001808
0.001684, 0.001659
0.003601, 0.003549
0.004184, 0.002881
0.002176, 0.001559
0.001771, 0.001662
0.003399, 0.003344
0.004926, 0.003465
0.004294, 0.002938
0.001756, 0.001670
0.001952, 0.001942
0.001836, 0.001800
0.002355, 0.001769
0.001741, 0.001730
0.001920, 0.001892
0.002430, 0.002402
0.002447, 0.002354
0.003190, 0.003114
0.002950, 0.002876
0.002462, 0.002331
0.003777, 0.002520
0.002814, 0.001503
0.002011, 0.001999
0.002023, 0.001987
0.001776, 0.001710
0.002111, 0.001963
0.001824, 0.001793
0.002310, 0.002297
0.001818, 0.001626
0.003445, 0.002127
0.001663, 0.001643
0.003697, 0.002362
0.002848, 0.001574
0.002012, 0.001948
0.002111, 0.002100
0.001685, 0.001677
0.002291, 0.001612
0.004132, 0.002795
0.004330, 0.002842
0.003457, 0.002181
0.002291, 0.001513
0.003100, 0.002974
0.003734, 0.002368
0.001862, 0.001852
0.001806, 0.001796
0.002209, 0.002190
0.002610, 0.002594
0.004396, 0.002874
0.002712, 0.001465
0.001853, 0.001835
0.002886, 0.001545
0.002021, 0.002009
0.002100, 0.002005
0.003768, 0.002477
0.003818, 0.002448
0.001798, 0.001679
0.002075, 0.002040
0.003872, 0.003843
0.004364, 0.003071
0.004163, 0.002736
0.002022, 0.001996
0.002017, 0.001904
0.001818, 0.001805
0.002810, 0.002754
0.003834, 0.002494
0.002323, 0.002212
0.002522, 0.002486
0.005050, 0.003775
0.004434, 0.003081
0.003158, 0.001769
0.001940, 0.001912
0.001961, 0.001897
0.002072, 0.002052
0.002762, 0.002737
0.003819, 0.002424
0.001864, 0.001730
0.002117, 0.001767
0.005568, 0.003909
0.003794, 0.002370
0.001937, 0.001858
0.002583, 0.001819
0.001837, 0.001781
0.001944, 0.001928
0.002245, 0.001749
0.001897, 0.001874
0.001971, 0.001906
0.001891, 0.001765
0.002130, 0.002112
0.003526, 0.003231
0.003982, 0.002497
0.003841, 0.002549
0.001796, 0.001783
0.001929, 0.001913
0.001745, 0.001708
0.002192, 0.002160
0.001929, 0.001922
0.001860, 0.001846
0.003414, 0.003335
0.005056, 0.003740
0.004446, 0.002947
0.004472, 0.003051
0.004814, 0.003320
0.004592, 0.003211
0.003993, 0.002915
0.001883, 0.001847
0.001864, 0.001853
0.001771, 0.001756
0.009613, 0.007717
0.005291, 0.003634
0.004685, 0.003292
0.004170, 0.003156
0.004265, 0.002874
0.004339, 0.002961
0.007593, 0.003081
0.004270, 0.002927
0.002167, 0.002146
0.004948, 0.003471
0.004757, 0.003019
0.004224, 0.003127
0.004560, 0.003058
0.007482, 0.004245
0.004624, 0.003212
0.002747, 0.001558
0.003614, 0.003538
0.002715, 0.001948
0.003392, 0.003290
0.004426, 0.003223
0.005494, 0.003323
0.004854, 0.003414
0.004709, 0.003023
0.004694, 0.003215
0.004756, 0.003034
0.004459, 0.003235
0.004835, 0.003291
0.004495, 0.003086
0.005057, 0.003588
0.002984, 0.001762
0.004192, 0.002797
0.002402, 0.001736
0.002416, 0.002406
0.002060, 0.002041
0.002024, 0.002012
0.004063, 0.003972
0.004694, 0.003117
0.004224, 0.002956
0.001867, 0.001806
0.004307, 0.003047
0.012590, 0.011596
0.008204, 0.006041
0.006797, 0.004826
0.006348, 0.004683
0.006644, 0.004849
0.007829, 0.005966
0.009590, 0.006126
0.006032, 0.004152
0.004494, 0.004250
0.004703, 0.004468
0.003910, 0.003571
0.003951, 0.003723
0.005410, 0.005129
0.007235, 0.005564
0.006313, 0.004378
0.003991, 0.003765
0.003753, 0.003592
0.004461, 0.004128
0.003822, 0.003586
0.005902, 0.005491
0.006485, 0.004300
0.005786, 0.004198
0.006563, 0.004516
0.003935, 0.003604
0.004818, 0.004577
0.003983, 0.003755
0.006128, 0.005800
0.004138, 0.003835
0.004901, 0.004633
0.004068, 0.003831
0.005509, 0.005268
0.004894, 0.003228
0.004087, 0.003847
0.004085, 0.003823
0.004822, 0.004520
0.006878, 0.006321
0.004510, 0.004185
0.004342, 0.003473
0.003925, 0.003635
0.004067, 0.003821
0.004366, 0.003619
0.003774, 0.003543
0.004776, 0.004383
0.003859, 0.003571
0.006079, 0.003324
0.005809, 0.005500
0.004252, 0.004029
0.003913, 0.003547
0.004071, 0.003827
0.003820, 0.003596
0.006423, 0.006136
0.005545, 0.003420
0.003857, 0.003556
0.006299, 0.006012
0.003995, 0.003733
0.005160, 0.004899
0.004142, 0.003912
0.005631, 0.005343
0.006355, 0.004479
0.005490, 0.003408
0.006667, 0.004765
0.003846, 0.003585
0.003794, 0.003569
0.004102, 0.003854
0.004256, 0.003986
0.007363, 0.005317
0.006548, 0.004407
0.005103, 0.004797
0.004771, 0.004150
0.004489, 0.004244
0.003983, 0.003698
0.003760, 0.003497
0.005005, 0.004699
0.004433, 0.004181
0.004702, 0.004398
0.005685, 0.005433
0.004036, 0.003684
0.004220, 0.003974
0.004065, 0.003829
0.003927, 0.003697
0.006058, 0.005742
0.005661, 0.003642
0.003863, 0.003637
0.006580, 0.004637
0.004181, 0.003877
0.003855, 0.003618
0.004425, 0.003636
0.004337, 0.004099
0.006504, 0.004993
0.006489, 0.004270
0.005487, 0.005214
0.004778, 0.003705
0.006470, 0.006078
0.006904, 0.004769
0.006296, 0.004135
0.003803, 0.003557
0.004286, 0.003965
0.006195, 0.004262
0.004022, 0.003771
0.004845, 0.004593
0.004446, 0.004221
0.003691, 0.003463
0.005168, 0.004788
0.006344, 0.003574
0.005308, 0.004978
0.004974, 0.003716
0.003998, 0.003749
0.004441, 0.004199
0.004494, 0.004241
0.005925, 0.005521
0.006606, 0.004596
0.004100, 0.003826
0.004361, 0.003332
0.004042, 0.003770
0.004483, 0.004226
0.003748, 0.003492
0.003759, 0.003475
0.006163, 0.004247
0.005349, 0.003387
0.006014, 0.005717
0.003884, 0.003547
0.003808, 0.003567
0.003941, 0.003698
0.003666, 0.003405
0.007149, 0.006767
0.004665, 0.003160
0.003863, 0.003626
0.006226, 0.004147
0.004278, 0.004042
0.003863, 0.003630
0.004826, 0.004577
0.004442, 0.004222
0.005359, 0.005068
0.006404, 0.004362
0.005910, 0.005608
0.005382, 0.003318
0.004159, 0.003889
0.004194, 0.003928
0.003879, 0.003631
0.004500, 0.004226
0.006359, 0.006030
0.004591, 0.003594
0.006515, 0.004505
0.003741, 0.003475
0.004196, 0.003961
0.004611, 0.003678
0.003946, 0.003662
0.005843, 0.005539
0.006954, 0.004909
0.004905, 0.004585
0.005436, 0.003393
0.003928, 0.003683
0.004587, 0.004310
0.003792, 0.003555
0.005665, 0.005386
0.003938, 0.003611
0.003942, 0.003693
0.005173, 0.004914
0.004948, 0.003341
0.003911, 0.003655
0.004622, 0.004374
0.003901, 0.003664
0.006982, 0.006695
0.006311, 0.004241
0.004377, 0.003930
0.006674, 0.004471
0.003793, 0.003556
0.003910, 0.003673
0.003816, 0.003574
0.004906, 0.004620
0.005715, 0.003847
0.004154, 0.003909
0.004125, 0.003882
0.006416, 0.004508
0.004112, 0.003869
0.004068, 0.003804
0.004054, 0.003807
0.005147, 0.004864
0.005690, 0.004330
0.005668, 0.003790
0.005087, 0.004831
0.005282, 0.003264
0.003805, 0.003566
0.003990, 0.003730
0.003966, 0.003657
0.006811, 0.004467
0.007249, 0.005121
0.004688, 0.004463
0.004193, 0.003933
0.003912, 0.003671
0.004335, 0.004058
0.003848, 0.003599
0.004055, 0.003812
0.007150, 0.004987
0.006037, 0.003900
0.005791, 0.003829
0.003890, 0.003609
0.003848, 0.003606
0.003956, 0.003712
0.004044, 0.003808
0.006617, 0.004476
0.006620, 0.004621
0.005889, 0.003841
0.004151, 0.003906
0.003863, 0.003578
0.004072, 0.003820
0.006983, 0.004887
0.007035, 0.005091
0.006502, 0.004527
0.005403, 0.003380
0.003904, 0.003633
0.003715, 0.003487
0.004673, 0.004432
0.003949, 0.003697
0.005194, 0.004841
0.004163, 0.003921
0.005169, 0.004908
0.005325, 0.003342
0.003741, 0.003516
0.003890, 0.003653
0.004310, 0.004016
0.004160, 0.003927
0.005253, 0.003462
0.004723, 0.003433
0.005740, 0.005471
0.005294, 0.003202
0.003759, 0.003506
0.003819, 0.003592
0.004163, 0.003865
0.003952, 0.003705
0.010129, 0.007528
0.006287, 0.004361
0.004805, 0.004210
0.004300, 0.004064
0.003739, 0.003471
0.004056, 0.003832
0.003686, 0.003456
0.006548, 0.004420
0.005374, 0.004485
0.005892, 0.003804
0.003781, 0.003552
0.003944, 0.003718
0.005564, 0.005297
0.007018, 0.004906
0.006689, 0.004454
0.006575, 0.004610
0.004509, 0.003966
0.003766, 0.003523
0.003862, 0.003608
0.003795, 0.003555
0.004032, 0.003782
0.005635, 0.005341
0.005222, 0.004569
0.006299, 0.003949
0.004559, 0.004310
0.003853, 0.003583
0.004325, 0.004081
0.003861, 0.003597
0.003996, 0.003750
0.005743, 0.005451
0.005954, 0.005407
0.004103, 0.003389
0.004554, 0.004297
0.003790, 0.003541
0.004668, 0.004442
0.004322, 0.004061
0.004368, 0.004124
0.006161, 0.005872
0.004094, 0.003847
0.005222, 0.004926
0.006449, 0.004221
0.003970, 0.003679
